Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Category,Delivery_Risk,Distance_km,Pickup_Delay_Minutes,Rush_Hour,Order_Hour
ywug357119135,23,4.9,23.374878,85.335739,23.454878,85.415739,2022-03-04,18:50:00,19:00:00,Sunny,Medium ,motorcycle ,Urban ,Snacks,,,,,
oqba479736306,34,4.7,12.934179,77.615797,12.984179,77.665797,2022-03-15,21:55:00,22:10:00,Windy,Jam ,scooter ,Urban ,Skincare,,,,,
mflh130598760,34,4.7,22.751234,75.88949,22.831234,75.96949,2022-03-25,21:00:00,21:05:00,Sunny,Jam ,motorcycle ,Urban ,Sports,,,,,
hjma855513581,38,4.7,27.160832,78.011608,27.250832,78.101608,2022-02-12,19:50:00,20:05:00,Sunny,Jam ,scooter ,Urban ,Shoes,,,,,
vkex984300471,33,4.6,26.849596,75.800512,26.879596,75.830512,2022-04-01,19:15:00,19:30:00,Fog,Jam ,scooter ,Metropolitian ,Clothing,,,,,
jmzu032834645,26,4.8,0.0,0.0,0.02,0.02,2022-03-11,09:35:00,09:50:00,Cloudy,Low ,scooter ,Urban ,Outdoors,,,,,
zjus935746308,24,4.7,0.0,0.0,0.01,0.01,2022-03-30,08:25:00,08:30:00,Fog,Low ,motorcycle ,Metropolitian ,Jewelry,,,,,
oapu788375133,37,4.8,23.234249,77.434007,23.314249,77.514007,2022-02-14,19:40:00,19:55:00,Sunny,Jam ,scooter ,Metropolitian ,Sports,,,,,
wmuh740244612,25,4.7,0.0,0.0,0.01,0.01,2022-03-13,11:25:00,11:30:00,Fog,High ,motorcycle ,Metropolitian ,Clothing,,,,,
ayyo531279745,24,5.0,19.207222,72.972281,19.227222,72.992281,2022-04-03,08:35:00,08:40:00,Windy,Low ,motorcycle ,Metropolitian ,Jewelry,,,,,
puvp394107947,24,4.7,17.430448,78.418213,17.500448,78.488213,2022-03-02,21:50:00,22:05:00,Sunny,Jam ,motorcycle ,Metropolitian ,Electronics,,,,,
jdet370083664,20,4.7,12.949934,77.699386,13.009934,77.759386,2022-03-05,17:40:00,17:50:00,Fog,Medium ,scooter ,Metropolitian ,Snacks,,,,,
bcel414115847,26,4.7,22.732225,75.874765,22.822225,75.964765,2022-04-06,23:30:00,23:45:00,Cloudy,Low ,scooter ,Metropolitian ,Sports,,,,,
quvr918241301,34,4.9,0.0,0.0,0.08,0.08,2022-02-16,22:55:00,23:10:00,Windy,Low ,motorcycle ,Urban ,Cosmetics,,,,,
ubcr197196461,33,4.9,19.103249,72.846749,19.193249,72.936749,2022-03-18,00:00:00,00:15:00,Fog,Low ,scooter ,Metropolitian ,Sports,,,,,
mymg432463559,21,4.8,18.593481,73.785901,18.683481,73.875901,2022-03-18,18:00:00,18:10:00,Sunny,Medium ,motorcycle ,Other,Toys,,,,,
dycm998934929,21,4.9,11.003008,76.97544,11.033008,77.00544,2022-03-17,22:35:00,22:45:00,Cloudy,Low ,motorcycle ,Urban ,Clothing,,,,,
vxgv773646718,39,4.0,11.006686,76.951736,11.086686,77.031736,2022-03-16,19:45:00,19:50:00,Fog,Jam ,scooter ,Metropolitian ,Snacks,,,,,
leho779485949,23,4.3,21.170096,72.789122,21.230096,72.849122,2022-03-13,23:55:00,00:10:00,Stormy,Low ,motorcycle ,Metropolitian ,Pet Supplies,,,,,
coua723895625,36,4.8,30.893244,75.821817,30.923244,75.851817,2022-02-11,18:10:00,18:20:00,Sandstorms,Medium ,scooter ,Metropolitian ,Toys,,,,,
vdmv746792230,32,4.7,21.17106,72.789292,21.21106,72.829292,2022-03-26,12:40:00,12:45:00,Stormy,High ,motorcycle ,Urban ,Clothing,,,,,
zeft190593493,20,3.2,10.96185,76.971082,11.07185,77.081082,2022-03-08,22:55:00,23:05:00,Sunny,Low ,motorcycle ,Metropolitian ,Jewelry,,,,,
aowe038032558,37,3.4,26.90294,75.793007,26.99294,75.883007,2022-03-02,22:30:00,22:45:00,Sunny,Low ,motorcycle ,Other,Outdoors,,,,,
buks679972482,33,5.0,17.424114,78.347554,17.464114,78.387554,2022-03-26,14:30:00,14:40:00,Sandstorms,High ,scooter ,Metropolitian ,Apparel,,,,,
yfuw790818888,20,4.7,23.353783,85.326967,23.403783,85.376967,2022-03-28,17:50:00,17:55:00,Sunny,Medium ,motorcycle ,Metropolitian ,Snacks,,,,,
boyo868395997,37,4.6,21.175104,72.804342,21.305104,72.934342,2022-03-12,23:10:00,23:25:00,Fog,Low ,motorcycle ,Metropolitian ,Pet Supplies,,,,,
phij925004019,39,4.7,18.530963,73.828972,18.560963,73.858972,2022-03-07,17:15:00,17:30:00,Windy,Medium ,motorcycle ,Metropolitian ,Home,,,,,
lzev748620662,33,4.8,17.41233,78.449654,17.50233,78.539654,2022-03-27,20:55:00,21:10:00,Windy,Jam ,motorcycle ,Metropolitian ,Home,,,,,
bbaa632613685,34,4.8,18.994237,72.825553,19.074237,72.905553,2022-03-23,23:35:00,23:50:00,Fog,Low ,van,Metropolitian ,Electronics,,,,,
bsnd861166242,35,4.3,12.972793,80.249982,13.042793,80.319982,2022-04-06,18:50:00,18:55:00,Windy,Medium ,motorcycle ,Metropolitian ,Pet Supplies,,,,,
pazy733517562,24,4.8,12.939496,77.625999,13.019496,77.705999,2022-03-16,23:50:00,00:05:00,Windy,Low ,motorcycle ,Metropolitian ,Skincare,,,,,
gosi998469223,29,4.5,26.892312,75.806896,26.922313,75.836896,2022-03-03,21:10:00,21:15:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,Books,,,,,
sdih564275937,26,4.7,17.451976,78.385883,17.481976,78.415883,2022-04-03,18:25:00,18:40:00,Fog,Medium ,motorcycle ,Metropolitian ,Grocery,,,,,
nebz772600260,29,4.9,15.303897,73.914336,15.323897,73.934336,2022-02-11,08:15:00,08:30:00,Sunny,Low ,scooter ,Metropolitian ,Books,,,,,
wmrh850867799,30,4.2,0.0,0.0,0.13,0.13,2022-03-27,20:35:00,20:45:00,Stormy,Jam ,motorcycle ,Metropolitian ,Toys,,,,,
okrr394293417,26,4.7,21.149669,72.772629,21.169669,72.792629,2022-03-24,11:25:00,11:35:00,Windy,High ,scooter ,Metropolitian ,Pet Supplies,,,,,
blsp725933751,31,4.7,22.725835,75.887648,22.805835,75.967648,2022-04-06,22:55:00,23:00:00,Sandstorms,Low ,motorcycle ,Urban ,Jewelry,,,,,
oaux471380875,23,4.8,19.055831,72.833984,19.105831,72.883984,2022-03-07,19:55:00,20:00:00,Sandstorms,Jam ,scooter ,Metropolitian ,Books,,,,,
jarj987305783,27,4.6,12.914264,77.6784,12.954264,77.7184,2022-03-19,16:10:00,16:15:00,Windy,Medium ,motorcycle ,Urban ,Apparel,,,,,
vsfd619307094,38,4.9,11.016298,76.972076,11.046298,77.002076,2022-03-09,22:00:00,22:05:00,Stormy,Jam ,motorcycle ,Urban ,Skincare,,,,,
kcly046817945,25,4.6,22.753839,75.897429,22.863838,76.007429,2022-03-18,23:20:00,23:35:00,Stormy,Low ,scooter ,Urban ,Apparel,,,,,
euqd622566586,26,4.4,12.935662,77.61413,13.065662,77.74413,2022-03-06,21:10:00,21:20:00,Cloudy,Jam ,scooter ,Metropolitian ,Outdoors,,,,,
ekus466202354,34,4.8,0.0,0.0,0.09,0.09,2022-03-20,19:00:00,19:15:00,Cloudy,Medium ,scooter ,Metropolitian ,Home,,,,,
iolv148555132,21,4.9,18.994049,72.825203,19.054049,72.885203,2022-03-30,23:20:00,23:35:00,Fog,Low ,motorcycle ,Metropolitian ,Skincare,,,,,
olig287489848,36,4.9,12.323994,76.626167,12.363994,76.666167,2022-03-07,16:30:00,16:40:00,Cloudy,Medium ,motorcycle ,Metropolitian ,Outdoors,,,,,
ggvd049326134,24,4.7,22.753659,75.903365,22.863659,76.013365,2022-03-16,17:55:00,18:00:00,Sandstorms,Medium ,van,Metropolitian ,Electronics,,,,,
ixia421988887,20,4.0,26.479108,80.315042,26.609108,80.445042,2022-02-18,17:15:00,17:20:00,Fog,Medium ,scooter ,Metropolitian ,Grocery,,,,,
ujww794032232,26,4.7,26.902328,75.794257,26.932328,75.824257,2022-03-28,18:55:00,19:05:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,Sports,,,,,
awwq494143026,31,4.4,22.728163,75.884212,22.758163,75.914212,2022-03-28,19:55:00,20:05:00,Cloudy,Jam ,motorcycle ,Metropolitian ,Sports,,,,,
mpzn873690164,20,4.6,15.556561,73.763633,15.566561,73.773633,2022-02-11,10:40:00,10:55:00,Sunny,Low ,motorcycle ,Metropolitian ,Apparel,,,,,
cwwz894161067,28,4.9,26.90519,75.810753,26.97519,75.880753,2022-04-06,20:00:00,20:10:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,Cosmetics,,,,,
bgyf894768660,34,4.7,21.15276,72.778059,21.23276,72.858059,2022-03-25,23:50:00,00:05:00,Sandstorms,Low ,motorcycle ,Metropolitian ,Home,,,,,
xvuq213214180,27,4.8,11.008638,76.984311,11.068638,77.044311,2022-03-13,19:40:00,19:55:00,Sandstorms,Jam ,scooter ,Metropolitian ,Grocery,,,,,
rnxr508066061,39,4.7,21.149834,72.778666,21.189834,72.818666,2022-03-30,12:20:00,12:30:00,Sunny,High ,motorcycle ,Urban ,Cosmetics,,,,,
ksva805739169,31,4.3,26.483042,80.317833,26.573042,80.407833,2022-02-16,19:30:00,19:35:00,Cloudy,Jam ,motorcycle ,Metropolitian ,Pet Supplies,,,,,
pomb404352279,39,4.7,30.332735,78.054222,30.402735,78.124222,2022-02-16,23:25:00,23:30:00,Windy,Low ,motorcycle ,Metropolitian ,Outdoors,,,,,
ikqe507285525,37,4.9,26.914142,75.805704,26.974142,75.865704,2022-03-05,18:00:00,18:10:00,Cloudy,Medium ,motorcycle ,Metropolitian ,Outdoors,,,,,
ffro299703098,34,4.0,21.170798,72.790489,21.230798,72.850489,2022-04-03,19:50:00,19:55:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,Skincare,,,,,
uhql525555482,38,4.2,17.424114,78.347554,17.434114,78.357554,2022-03-13,08:45:00,09:00:00,Sandstorms,Low ,motorcycle ,Metropolitian ,Toys,,,,,
xtst181777655,27,5.0,12.325461,76.632278,12.395461,76.702278,2022-04-06,23:20:00,23:35:00,Sunny,Low ,motorcycle ,Metropolitian ,Clothing,,,,,
fwbs346615134,22,4.4,22.310237,73.158921,22.390237,73.238921,2022-03-06,17:30:00,17:40:00,Stormy,Medium ,motorcycle ,Metropolitian ,Shoes,,,,,
inyo420247108,39,4.6,23.359407,85.325055,23.449407,85.415055,2022-03-16,23:55:00,00:10:00,Stormy,Low ,scooter ,Metropolitian ,Electronics,,,,,
ndas720392682,37,4.5,15.496162,73.825364,15.526162,73.855364,2022-02-17,22:50:00,23:00:00,Windy,Low ,motorcycle ,Metropolitian ,Clothing,,,,,
fqak022280854,34,4.9,18.636215,73.751081,18.716215,73.831081,2022-04-02,20:15:00,20:25:00,Fog,Jam ,scooter ,Metropolitian ,Snacks,,,,,
wgay590639576,21,4.7,0.0,0.0,0.02,0.02,2022-02-17,10:10:00,10:25:00,Windy,Low ,scooter ,Metropolitian ,Sports,,,,,
ebco301907311,25,4.8,18.56245,73.916619,18.65245,74.006619,2022-03-06,21:35:00,21:45:00,Fog,Jam ,scooter ,Metropolitian ,Kitchen,,,,,
gszt839935780,31,4.8,15.51315,73.78346,15.56315,73.83346,2022-02-17,21:00:00,21:05:00,Sunny,Jam ,motorcycle ,Metropolitian ,Jewelry,,,,,
tbwh652338104,34,4.8,18.539299,73.897902,18.649299,74.007902,2022-03-12,20:25:00,20:40:00,Cloudy,Jam ,motorcycle ,Metropolitian ,Sports,,,,,
yfbg425411739,23,4.9,26.911378,75.789034,27.021378,75.899034,2022-03-25,20:55:00,21:10:00,Windy,Jam ,scooter ,Metropolitian ,Kitchen,,,,,
yrix084686059,30,4.7,0.0,0.0,0.06,0.06,2022-03-03,21:35:00,21:45:00,Sunny,Jam ,scooter ,Metropolitian ,Skincare,,,,,
gfmy808227201,26,5.0,11.022298,76.998349,11.132298,77.108349,2022-03-18,23:10:00,23:15:00,Sandstorms,Low ,motorcycle ,Metropolitian ,Home,,,,,
imfy779617639,33,4.6,17.424114,78.347554,17.484114,78.407554,2022-04-03,19:15:00,19:30:00,Windy,Jam ,van,Metropolitian ,Outdoors,,,,,
okoi464736232,23,4.7,9.966783,76.242981,10.006783,76.282981,2022-02-17,16:40:00,16:50:00,Windy,Medium ,scooter ,Metropolitian ,Home,,,,,
enry946479807,36,4.4,10.994136,76.963303,11.004136,76.973303,2022-03-07,09:35:00,09:45:00,Sandstorms,Low ,motorcycle ,Metropolitian ,Outdoors,,,,,
xqvs163181550,30,4.6,21.170096,72.789122,21.220096,72.839122,2022-03-13,22:40:00,22:55:00,Cloudy,Low ,motorcycle ,Metropolitian ,Electronics,,,,,
kxvu494950422,23,4.8,0.0,0.0,0.05,0.05,2022-03-30,17:30:00,17:40:00,Sandstorms,Medium ,motorcycle ,Urban ,Skincare,,,,,
utof370700200,34,4.6,12.3085,76.665808,12.3385,76.695808,2022-03-24,20:35:00,20:45:00,Windy,Jam ,motorcycle ,Metropolitian ,Clothing,,,,,
mjsw318991867,34,4.4,18.520016,73.830547,18.580016,73.890547,2022-03-19,18:30:00,18:40:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,Outdoors,,,,,
kdtf019153114,24,4.6,12.323994,76.626167,12.383994,76.686167,2022-04-05,19:35:00,19:45:00,Sunny,Jam ,motorcycle ,Urban ,Shoes,,,,,
zzvr698868099,26,4.9,21.170096,72.789122,21.250096,72.869122,2022-04-02,18:20:00,18:25:00,Sunny,Medium ,motorcycle ,Urban ,Outdoors,,,,,
ayiu789194788,39,4.5,12.304569,76.643622,12.354569,76.693622,2022-03-24,19:55:00,20:00:00,Sunny,Jam ,motorcycle ,Metropolitian ,Snacks,,,,,
gufl648471775,31,4.3,12.914264,77.6784,12.994264,77.7584,2022-03-08,19:55:00,20:10:00,Sandstorms,Jam ,motorcycle ,Semi-Urban ,Kitchen,,,,,
xolj111817000,27,4.6,17.455894,78.375467,17.585894,78.505467,2022-03-06,18:35:00,18:50:00,Sunny,Medium ,motorcycle ,Metropolitian ,Toys,,,,,
ngew577737493,38,5.0,18.546947,73.900626,18.606947,73.960626,2022-03-07,23:15:00,23:25:00,Fog,Low ,motorcycle ,Urban ,Snacks,,,,,
ouua102114713,29,4.8,18.56245,73.916619,18.63245,73.986619,2022-03-29,22:30:00,22:45:00,Cloudy,Low ,motorcycle ,Urban ,Shoes,,,,,
fhwn348196450,21,4.8,22.722634,75.886959,22.782634,75.946959,2022-03-21,18:45:00,19:00:00,Windy,Medium ,van,Metropolitian ,Kitchen,,,,,
jfen579933180,23,4.6,23.374878,85.335739,23.464878,85.425739,2022-04-02,21:00:00,21:15:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,Pet Supplies,,,,,
habq407231317,36,4.7,19.876106,75.340775,19.936106,75.400775,2022-02-13,23:55:00,00:05:00,Fog,Low ,scooter ,Metropolitian ,Clothing,,,,,
gkxj644022685,28,4.5,12.321214,76.621094,12.371214,76.671094,2022-03-21,21:00:00,21:15:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,Kitchen,,,,,
dnig769177205,22,5.0,12.934179,77.615797,12.974179,77.655797,2022-03-09,12:30:00,12:45:00,Sandstorms,High ,motorcycle ,Metropolitian ,Snacks,,,,,
bebc400983291,20,4.5,19.221315,72.862381,19.281315,72.922381,2022-03-15,18:50:00,19:00:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,Snacks,,,,,
uhce540555384,25,4.6,26.911927,75.797282,27.001927,75.887282,2022-03-04,00:00:00,00:05:00,Sandstorms,Low ,van,Metropolitian ,Grocery,,,,,
ugcu040507202,34,4.2,17.426228,78.407495,17.516228,78.497495,2022-03-23,22:55:00,23:05:00,Cloudy,Low ,motorcycle ,Metropolitian ,Snacks,,,,,
hxxo532711948,21,4.9,12.311072,76.654878,12.391072,76.734878,2022-03-18,23:50:00,00:05:00,Sandstorms,Low ,scooter ,Other,Skincare,,,,,
jebh583160249,30,5.0,26.90294,75.793007,26.94294,75.833007,2022-03-11,16:55:00,17:00:00,Sandstorms,Medium ,scooter ,Metropolitian ,Sports,,,,,
ymvz620839546,29,4.6,12.970221,77.645396,13.000221,77.675396,2022-03-15,19:40:00,19:55:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,Electronics,,,,,
uasm402717176,20,4.6,12.352058,76.60665,12.422058,76.67665,2022-03-20,23:20:00,23:35:00,Stormy,Low ,motorcycle ,Urban ,Books,,,,,
emvi821730412,21,4.0,22.307898,73.167788,22.397898,73.257788,2022-04-06,19:50:00,20:00:00,Fog,Jam ,scooter ,Urban ,Sports,,,,,
ksrl122400848,21,4.9,0.0,0.0,0.05,0.05,2022-03-13,22:45:00,22:50:00,Sunny,Low ,scooter ,Urban ,Electronics,,,,,
zwvj367072776,27,5.0,0.0,0.0,0.01,0.01,2022-03-05,11:35:00,11:40:00,Cloudy,High ,scooter ,Urban ,Shoes,,,,,
lxtk016200809,30,4.5,22.745536,75.893106,22.775536,75.923106,2022-04-01,22:30:00,22:40:00,Fog,Low ,scooter ,Metropolitian ,Shoes,,,,,
jelg835381120,37,5.0,11.025083,77.015393,11.045083,77.035393,2022-03-28,09:30:00,09:35:00,Sunny,Low ,motorcycle ,Metropolitian ,Toys,,,,,
jsxw879858432,24,5.0,26.766536,75.837333,26.806536,75.877333,2022-04-01,16:20:00,16:25:00,Sunny,Medium ,motorcycle ,Urban ,Snacks,,,,,
xpfe203788118,26,4.7,26.921411,75.793604,27.011411,75.883604,2022-03-12,20:20:00,20:30:00,Fog,Jam ,scooter ,Metropolitian ,Shoes,,,,,
qakf039410031,32,4.8,22.31279,73.170283,22.42279,73.280283,2022-04-06,22:40:00,22:55:00,Cloudy,Low ,scooter ,Urban ,Snacks,,,,,
xaja941238906,34,5.0,19.1093,72.825451,19.1193,72.835451,2022-03-21,09:25:00,09:40:00,Fog,Low ,scooter ,Metropolitian ,Sports,,,,,
qpqq083815896,21,4.9,26.849596,75.800512,26.879596,75.830512,2022-04-03,20:00:00,20:10:00,Stormy,Jam ,motorcycle ,Urban ,Clothing,,,,,
xjwc441005524,22,4.8,17.451976,78.385883,17.521976,78.455883,2022-03-08,19:45:00,19:55:00,Windy,Jam ,motorcycle ,Metropolitian ,Skincare,,,,,
cpoq332696666,25,4.9,22.751234,75.88949,22.821234,75.95949,2022-03-23,22:35:00,22:40:00,Stormy,Low ,scooter ,Metropolitian ,Outdoors,,,,,
efpr798766469,27,5.0,11.003008,76.97544,11.043008,77.01544,2022-03-26,16:15:00,16:30:00,Fog,Medium ,motorcycle ,Metropolitian ,Skincare,,,,,
vpiy509809230,29,4.8,13.064181,80.236442,13.134181,80.306442,2022-03-25,21:40:00,21:50:00,Cloudy,Jam ,motorcycle ,Metropolitian ,Shoes,,,,,
xsxz611509242,37,5.0,0.0,0.0,0.07,0.07,2022-04-04,23:50:00,00:05:00,Sandstorms,Low ,motorcycle ,Metropolitian ,Kitchen,,,,,
klus012162128,33,4.2,17.429585,78.392621,17.449585,78.412621,2022-03-01,11:50:00,11:55:00,Stormy,High ,motorcycle ,Metropolitian ,Pet Supplies,,,,,
ubaf067219186,24,4.8,27.160934,78.044095,27.170934,78.054095,2022-02-15,11:15:00,11:25:00,Stormy,High ,motorcycle ,Urban ,Clothing,,,,,
iiqk918616153,33,5.0,12.970221,77.645396,13.060221,77.735396,2022-03-02,23:00:00,23:05:00,Cloudy,Low ,motorcycle ,Urban ,Pet Supplies,,,,,
lcrb457091370,35,4.6,11.003008,76.97544,11.033008,77.00544,2022-04-03,19:50:00,19:55:00,Fog,Jam ,scooter ,Metropolitian ,Kitchen,,,,,
wqgy103085042,33,4.1,18.554382,73.798206,18.604382,73.848206,2022-03-13,18:40:00,18:50:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,Books,,,,,
lojl111876567,37,4.1,17.455894,78.375467,17.475894,78.395467,2022-03-17,11:20:00,11:30:00,Stormy,High ,motorcycle ,Metropolitian ,Kitchen,,,,,
bbnr912563724,35,4.6,12.334022,76.618203,12.424022,76.708203,2022-03-12,20:20:00,20:30:00,Stormy,Jam ,motorcycle ,Metropolitian ,Outdoors,,,,,
rvzp558320286,37,3.5,17.451976,78.385883,17.541976,78.475883,2022-03-29,21:50:00,21:55:00,Windy,Jam ,motorcycle ,Metropolitian ,Kitchen,,,,,
ucah893486101,23,4.5,21.149834,72.778666,21.279834,72.908666,2022-03-06,22:00:00,22:15:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,Home,,,,,
sazr012225338,39,5.0,11.001753,76.986241,11.011753,76.996241,2022-03-09,11:00:00,11:15:00,Stormy,Low ,motorcycle ,Metropolitian ,Books,,,,,
qoiz703681134,26,4.7,22.538999,88.322337,22.608999,88.392336,2022-02-18,17:40:00,17:50:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,Home,,,,,
eafg415609638,30,4.4,18.569156,73.774723,18.609156,73.814723,2022-03-28,13:50:00,13:55:00,Windy,High ,motorcycle ,Metropolitian ,Sports,,,,,
nssc158567801,26,4.5,23.359407,85.325055,23.439407,85.405055,2022-03-16,19:20:00,19:25:00,Sandstorms,Jam ,scooter ,Urban ,Skincare,,,,,
ufqy069241413,34,4.8,11.022169,76.999594,11.062169,77.039594,2022-03-03,13:40:00,13:55:00,Stormy,High ,scooter ,Metropolitian ,Electronics,,,,,
brih984654056,32,3.6,17.422819,78.449578,17.512819,78.539578,2022-03-27,20:35:00,20:45:00,Windy,Jam ,scooter ,Metropolitian ,Electronics,,,,,
uqgr088605134,27,4.5,23.359033,85.325347,23.449033,85.415347,2022-03-20,18:35:00,18:50:00,Sunny,Medium ,motorcycle ,Urban ,Snacks,,,,,
rjgg483967255,38,4.2,12.323978,76.627961,12.343978,76.647961,2022-04-05,11:25:00,11:40:00,Sandstorms,High ,motorcycle ,Metropolitian ,Clothing,,,,,
gigy726369674,38,4.3,27.163303,78.057044,27.213303,78.107044,2022-02-15,17:10:00,17:25:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,Snacks,,,,,
hcxt956784338,34,4.1,10.028047,76.310019,10.138047,76.420019,2022-02-18,19:40:00,19:45:00,Cloudy,Jam ,motorcycle ,Metropolitian ,Shoes,,,,,
mnys758549083,32,4.7,26.905287,75.794592,26.975287,75.864592,2022-03-14,20:35:00,20:50:00,Windy,Jam ,motorcycle ,Metropolitian ,Pet Supplies,,,,,
uhct608875774,26,4.9,22.311358,73.164798,22.441358,73.294798,2022-03-20,17:50:00,17:55:00,Stormy,Medium ,scooter ,Metropolitian ,Outdoors,,,,,
xhhr549841898,21,4.7,12.972161,77.596014,12.992161,77.616014,2022-04-03,10:55:00,11:10:00,Sandstorms,Low ,scooter ,Urban ,Pet Supplies,,,,,
deru471556382,39,4.7,11.001852,76.976268,11.041852,77.016268,2022-03-21,14:25:00,14:35:00,Windy,High ,van,Urban ,Books,,,,,
zmlx820696296,26,4.9,0.0,0.0,0.13,0.13,2022-02-16,20:35:00,20:40:00,Windy,Jam ,scooter ,Metropolitian ,Cosmetics,,,,,
mcre125354273,30,4.7,19.103249,72.846749,19.153249,72.896749,2022-03-01,22:00:00,22:10:00,Windy,Jam ,scooter ,Urban ,Outdoors,,,,,
nqml434035744,39,5.0,21.173493,72.801953,21.193493,72.821953,2022-03-13,10:10:00,10:15:00,Sunny,Low ,scooter ,Metropolitian ,Grocery,,,,,
ccea134839094,23,4.9,12.933298,77.614293,12.943298,77.624293,2022-03-15,10:50:00,11:05:00,Sandstorms,Low ,motorcycle ,Metropolitian ,Shoes,,,,,
vobi872389813,38,4.5,18.530963,73.828972,18.590963,73.888972,2022-04-03,18:40:00,18:50:00,Fog,Medium ,van,Metropolitian ,Electronics,,,,,
nivt522098428,27,4.7,13.058616,80.264151,13.108616,80.314151,2022-04-03,21:55:00,22:05:00,Windy,Jam ,motorcycle ,Urban ,Clothing,,,,,
inpl007740230,35,4.9,23.374989,85.335486,23.434989,85.395486,2022-03-07,17:15:00,17:25:00,Cloudy,Medium ,van,Metropolitian ,Pet Supplies,,,,,
ircn507277278,21,5.0,12.981615,80.231598,13.091615,80.341598,2022-04-04,21:25:00,21:30:00,Sandstorms,Jam ,scooter ,Metropolitian ,Sports,,,,,
gxyh140875612,39,4.3,18.533811,73.899315,18.553811,73.919315,2022-04-03,12:00:00,12:05:00,Cloudy,High ,scooter ,Metropolitian ,Pet Supplies,,,,,
aaoa610787333,36,5.0,23.369746,85.33982,23.389746,85.35982,2022-03-28,09:15:00,09:25:00,Sunny,Low ,scooter ,Metropolitian ,Kitchen,,,,,
elku987200736,38,4.3,23.351489,85.324253,23.401489,85.374253,2022-03-07,22:40:00,22:55:00,Sandstorms,Low ,motorcycle ,Metropolitian ,Shoes,,,,,
srth606672132,22,4.1,12.98041,77.640489,13.01041,77.670489,2022-03-07,00:00:00,00:10:00,Sandstorms,Low ,motorcycle ,Metropolitian ,Books,,,,,
wpve999531280,26,4.8,17.455894,78.375467,17.565894,78.485467,2022-03-02,19:15:00,19:25:00,Sandstorms,Jam ,scooter ,Metropolitian ,Toys,,,,,
bzso512849624,31,3.6,11.006686,76.951736,11.136686,77.081736,2022-03-02,20:20:00,20:30:00,Sandstorms,Jam ,van,Metropolitian ,Outdoors,,,,,
vrds258791545,37,4.8,19.1813,72.836191,19.2013,72.856191,2022-03-09,08:10:00,08:25:00,Cloudy,Low ,scooter ,Urban ,Jewelry,,,,,
skwb532994787,26,4.7,12.934179,77.615797,13.044179,77.725797,2022-03-12,18:35:00,18:40:00,Sandstorms,Medium ,scooter ,Urban ,Skincare,,,,,
gozr902875946,22,4.6,17.41233,78.449654,17.45233,78.489654,2022-04-05,15:00:00,15:15:00,Stormy,High ,motorcycle ,Metropolitian ,Jewelry,,,,,
pxex510397592,23,4.6,26.913483,75.803139,26.983483,75.873139,2022-03-23,20:50:00,21:00:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,Sports,,,,,
uvee958743828,33,4.3,21.183434,72.814492,21.253434,72.884492,2022-03-25,17:35:00,17:50:00,Windy,Medium ,motorcycle ,Metropolitian ,Books,,,,,
sxox836846489,34,5.0,26.846156,75.8023,26.986156,75.9423,2022-03-08,20:20:00,20:35:00,Sunny,Jam ,motorcycle ,Urban ,Outdoors,,,,,
lncj485530061,24,4.3,11.003669,76.976494,11.083669,77.056494,2022-03-02,19:50:00,20:05:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,Pet Supplies,,,,,
oqjj662742713,22,4.6,0.0,0.0,0.09,0.09,2022-03-27,18:45:00,18:55:00,Windy,Medium ,motorcycle ,Other,Sports,,,,,
rtvd125045276,23,4.9,27.161661,78.011544,27.181661,78.031544,2022-02-15,09:30:00,09:45:00,Windy,Low ,scooter ,Metropolitian ,Clothing,,,,,
thwd174502371,35,4.8,22.311844,73.165081,22.421844,73.275081,2022-03-18,18:50:00,19:00:00,Windy,Medium ,motorcycle ,Metropolitian ,Clothing,,,,,
xsir980518142,30,4.4,27.16185,78.040165,27.23185,78.110165,2022-02-14,18:15:00,18:30:00,Cloudy,Medium ,van,Metropolitian ,Home,,,,,
fdaa502600325,25,4.7,12.949934,77.699386,13.019934,77.769386,2022-03-14,19:20:00,19:35:00,Sandstorms,Jam ,scooter ,Metropolitian ,Sports,,,,,
xqhn163338010,21,5.0,26.47,80.35,26.52,80.4,2022-02-11,17:25:00,17:40:00,Sandstorms,Medium ,scooter ,Metropolitian ,Shoes,,,,,
